<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20211122,00:00:00,334.9900000,335.6800000,316.6600000,319.2000000,151300550
20211123,00:00:00,316.4500000,341.7700000,310.6200000,341.7700000,150432770
20211124,00:00:00,343.8700000,348.0000000,332.7500000,338.3000000,93592790
20211125,00:00:00,340.0000000,343.0000000,335.7000000,337.5500000,48702100
20211126,00:00:00,325.0000000,332.0000000,320.1000000,326.0000000,103502140
20211129,00:00:00,335.0000000,345.3300000,331.9600000,339.2000000,99152930
20211130,00:00:00,332.4800000,342.5500000,331.5000000,334.2400000,130276980
20211201,00:00:00,338.5700000,350.3700000,337.6100000,345.2100000,92906220
20211202,00:00:00,347.3000000,352.6700000,344.8000000,350.3000000,75360830
20211203,00:00:00,351.5000000,353.1300000,343.2100000,345.9900000,51627900
20211206,00:00:00,347.2700000,349.3600000,333.3500000,338.9400000,70924550
20211207,00:00:00,339.2500000,346.0000000,333.4300000,344.9600000,75507480
20211208,00:00:00,346.0000000,348.4700000,336.5300000,340.5000000,78321390
20211209,00:00:00,341.4500000,344.2000000,335.7200000,336.6000000,61406510
20211210,00:00:00,337.0200000,338.3100000,329.9800000,332.0000000,44642520
20211213,00:00:00,333.0900000,334.8800000,305.7600000,307.2600000,140577980
20211214,00:00:00,306.9900000,320.0000000,289.7800000,319.3500000,168672960
20211215,00:00:00,319.6500000,325.8300000,316.5000000,324.0900000,79742820
20211216,00:00:00,326.1800000,332.3000000,325.3800000,328.3900000,95469330
20211217,00:00:00,327.9800000,329.7000000,323.0300000,327.3000000,72099410
20211220,00:00:00,324.0000000,326.0000000,316.1100000,325.9000000,70795770
20211221,00:00:00,326.7500000,339.8800000,326.5000000,339.8800000,80061070
20211222,00:00:00,340.0100000,349.5900000,339.2900000,345.5500000,96809420
20211223,00:00:00,346.1000000,348.3200000,337.0000000,339.8100000,72129000
20211224,00:00:00,339.3000000,340.9800000,334.5500000,338.7900000,39005950
20211227,00:00:00,339.6800000,343.9700000,339.3300000,343.9700000,29925890
20211228,00:00:00,344.0400000,346.6000000,342.5500000,343.2300000,34848840
20211229,00:00:00,343.3000000,344.4800000,337.1300000,340.3300000,43005060
20211230,00:00:00,340.7500000,344.0000000,337.4000000,342.3900000,40853240
20220103,00:00:00,345.0100000,353.8800000,344.3000000,353.7300000,40057980
20220104,00:00:00,353.9900000,358.1000000,348.3500000,352.5500000,52693510
20220105,00:00:00,351.9000000,353.5000000,331.5500000,335.0000000,80969440
20220106,00:00:00,335.8000000,347.6700000,330.1100000,346.1300000,74572470
20220110,00:00:00,348.3300000,351.0000000,340.5100000,344.0000000,51047490
20220111,00:00:00,344.6800000,347.0000000,341.2700000,343.7400000,41961140
20220112,00:00:00,344.1100000,348.6400000,339.5700000,347.4300000,53443260
20220113,00:00:00,347.1100000,347.5000000,333.4900000,337.6000000,118257640
20220114,00:00:00,338.5900000,340.9600000,321.5100000,335.7600000,120546960
20220117,00:00:00,335.9100000,338.9500000,319.1700000,327.8100000,96925780
20220118,00:00:00,329.1500000,329.3000000,296.7000000,301.1100000,220096130
20220119,00:00:00,300.0000000,320.4200000,282.7200000,318.3600000,220036310
20220120,00:00:00,318.3600000,326.6900000,310.0700000,310.4200000,130261430
20220121,00:00:00,309.4900000,321.9900000,303.5000000,311.6000000,119002830
20220124,00:00:00,310.7800000,314.0000000,280.6000000,294.5900000,236346280
20220125,00:00:00,293.9000000,305.0000000,289.6200000,302.9600000,143155040
20220126,00:00:00,302.9000000,307.7000000,293.7000000,299.6000000,125060870
20220127,00:00:00,296.8500000,330.0000000,294.0000000,325.2500000,216008170
20220128,00:00:00,325.5100000,334.9000000,322.0500000,329.5800000,116166660
20220131,00:00:00,330.9200000,336.4100000,330.5200000,334.8000000,69903820
